V1,V2,Gene1,Gene2
P49756,Q6NYC1,RBM25,JMJD6
P15407,P52294,FOSL1,KPNA1
O43929,P52294,ORC4,KPNA1
O75815,P52294,BCAR3,KPNA1
O00442,O14874,RTCA,BCKDK
O00442,P62750,RTCA,RPL23A
O00442,Q02543,RTCA,RPL18A
O00442,Q70EL2,RTCA,USP45
O43396,Q99460,TXNL1,PSMD1
P16403,Q9BV73,HIST1H1C,CEP250
O43172,Q96BA7,PRPF4,HNRNPU
Q02952,Q9BV73,AKAP12,CEP250
P52294,P78560,KPNA1,CRADD
Q5SSJ5,Q9UL40,HP1BP3,ZNF346
A0A024R9J0,P20160,RAD21,AZU1
Q03393,Q8WWX0,PTS,ASB5
A0A024R7H1,Q00005,IER2,PPP2R2B
P0CG48,P28749,UBC,RBL1
Q96DV4,Q9P015,MRPL38,MRPL15
P28749,P50402,RBL1,EMD
O00159,P50402,MYO1C,EMD
P0CG48,Q9BTT6,UBC,LRRC1
D0PNI1,P16403,YWHAZ,HIST1H1C
A0A024R2Q2,Q9UKA9,UBE2E2,PTBP2
Q15717,Q9UKA9,ELAVL1,PTBP2
Q99729,Q9UKA9,HNRNPAB,PTBP2
Q96PU8,Q9UKA9,QKI,PTBP2
Q9GZV4,Q9UKA9,EIF5A2,PTBP2
P0CG48,Q13467,UBC,FZD5
Q92945,Q9UKA9,KHSRP,PTBP2
Q5SSJ5,Q86VM9,HP1BP3,ZC3H18
Q13188,Q16635,STK3,TAZ
O95831,Q9BRX2,AIFM1,PELO
Q6FIE9,Q96HA8,TOLLIP,WDYHV1
D0PNI1,Q14934,YWHAZ,NFATC4
P68366,Q99929,TUBA4A,ASCL2
P0CG48,Q7Z434,UBC,MAVS
Q16637,Q96HA8,SMN1,WDYHV1
P52294,Q13620,KPNA1,CUL4B
P0CG48,P17948,UBC,FLT1
A0A024R475,P52294,CUL3,KPNA1
Q14011,Q9UL15,CIRBP,BAG5
P0CG48,P51787,UBC,KCNQ1
P24864,P28749,CCNE1,RBL1
P0CG48,Q96ER9,UBC,CCDC51
P08133,P13797,ANXA6,PLS3
P36543,P67809,ATP6V1E1,YBX1
P67809,Q14204,YBX1,DYNC1H1
P16403,P67809,HIST1H1C,YBX1
Q5SSJ5,Q9Y3C1,HP1BP3,NOP16
P52294,Q58WW2,KPNA1,DCAF6
A4D1V4,Q9P015,MRPL32,MRPL15
A0A024R2F9,P36543,TMEM43,ATP6V1E1
Q6NYC1,Q9NU02,JMJD6,ANKEF1
P06730,P07384,EIF4E,CAPN1
P52294,Q9HAZ1,KPNA1,CLK4
O95989,P13196,NUDT3,ALAS1
P05067,Q4G0X9,APP,CCDC40
O43502,P05067,RAD51C,APP
P06730,Q9BUB5,EIF4E,MKNK1
P29320,P52798,EPHA3,EFNA4
P06748,P52294,NPM1,KPNA1
A0A024R3Z2,O43172,SUMO1,PRPF4
P52294,Q06455,KPNA1,RUNX1T1
Q14011,Q8TBB1,CIRBP,LNX1
P16389,Q9NQC3,KCNA2,RTN4
P09936,Q96RU2,UCHL1,USP28
P0CG48,P36543,UBC,ATP6V1E1
A0A024QZ62,Q7Z434,FLOT2,MAVS
P57087,Q13232,JAM2,NME3
A0A024RD59,Q5SRE5,ICK,NUP188
A0A024R284,Q13232,UBQLN1,NME3
Q13232,Q99496,NME3,RNF2
O00124,Q9BQE4,UBXN8,SELENOS
P18669,Q9NRC8,PGAM1,SIRT7
O00124,Q96JH7,UBXN8,VCPIP1
A0A024QYV7,Q9NQC3,ARL6IP1,RTN4
O14656,Q14204,TOR1A,DYNC1H1
O43172,Q9H6E5,PRPF4,TUT1
P0CG48,P98177,UBC,FOXO4
P08069,Q9Y265,IGF1R,RUVBL1
Q86XP3,Q9Y265,DDX42,RUVBL1
P34931,Q9Y265,HSPA1L,RUVBL1
Q13077,Q15628,TRAF1,TRADD
P0CG48,P35573,UBC,AGL
P46821,P49407,MAP1B,ARRB1
O00159,P49407,MYO1C,ARRB1
A0A024R683,P36543,ATP6V1D,ATP6V1E1
Q14011,Q14444,CIRBP,CAPRIN1
P0CG48,P17542,UBC,TAL1
P0CG48,P55212,UBC,CASP6
P19320,Q14204,VCAM1,DYNC1H1
E5KMT6,P35573,PUS1,AGL
P16403,P32121,HIST1H1C,ARRB2
P16403,Q13617,HIST1H1C,CUL2
A0A024R475,P16403,CUL3,HIST1H1C
Q02447,Q14527,SP3,HLTF
P0CG48,Q96AG3,UBC,SLC25A46
P16403,Q969P0,HIST1H1C,IGSF8
O15370,P19623,SOX12,SRM
A0A024RBW2,P16403,ASB9,HIST1H1C
P16403,P68431,HIST1H1C,HIST1H3F
P16403,Q9GZS3,HIST1H1C,WDR61
P16403,Q99496,HIST1H1C,RNF2
P16403,Q9Y4B6,HIST1H1C,DCAF1
P16403,Q8WVC0,HIST1H1C,LEO1
P16403,P62877,HIST1H1C,RBX1
B3KUN1,Q00005,PPP2CA,PPP2R2B
O43396,P0CG48,TXNL1,UBC
P0CG48,Q99956,UBC,DUSP9
P16403,Q6ZN18,HIST1H1C,AEBP2
E9PJK2,P16403,EED,HIST1H1C
P16403,Q9UHX1,HIST1H1C,PUF60
E1P5S2,P16403,RNPC2,HIST1H1C
P16403,P49450,HIST1H1C,CENPA
P09936,Q13114,UCHL1,TRAF3
P11387,P16403,TOP1,HIST1H1C
E5KQS5,Q9NQC3,SNX15,RTN4
A0M8W4,Q9C035,UBE2V2,TRIM5
Q14527,Q149N8,HLTF,SHPRH
Q4VCS5,Q96HA8,AMOT,WDYHV1
A0A024R7B7,Q6NZ67,CDC37,MZT2B
P48651,Q99496,PTDSS1,RNF2
P16403,P51858,HIST1H1C,HDGF
A0A024R829,P08133,POLE3,ANXA6
P0CG48,Q9P015,UBC,MRPL15
P51665,Q9C035,PSMD7,TRIM5
P0CG48,Q9NQC3,UBC,RTN4
O95831,P34925,AIFM1,RYK
A0A024R730,Q9NQ35,CFTR,NRIP3
A0A024R730,O95831,CFTR,AIFM1
A0A024R730,Q00005,CFTR,PPP2R2B
Q53GS9,Q9C035,USP39,TRIM5
O95140,P0CG48,MFN2,UBC
P34925,Q14204,RYK,DYNC1H1
P19174,Q9NPQ8,PLCG1,RIC8A
O60260,O95831,PRKN,AIFM1
O15123,Q02763,ANGPT2,TEK
O60260,P19174,PRKN,PLCG1
Q86VP6,Q9P015,CAND1,MRPL15
P18669,P25788,PGAM1,PSMA3
P0CG48,P34931,UBC,HSPA1L
O95197,Q9NQC3,RTN3,RTN4
O00442,Q86VP6,RTCA,CAND1
P68400,Q14011,CSNK2A1,CIRBP
A0A024QZY5,O43172,PRPF4B,PRPF4
Q14011,Q86VP6,CIRBP,CAND1
P0CG48,P13196,UBC,ALAS1
Q9P015,Q9UI09,MRPL15,NDUFA12
O43396,P55060,TXNL1,CSE1L
P68366,Q86VP6,TUBA4A,CAND1
Q5SSJ5,Q9H9Z2,HP1BP3,LIN28A
P34931,Q86VP6,HSPA1L,CAND1
O75815,P56945,BCAR3,BCAR1
O95831,Q86VP6,AIFM1,CAND1
P49792,P52294,RANBP2,KPNA1
P0CG48,Q14204,UBC,DYNC1H1
P0CG48,Q9UEG4,UBC,ZNF629
P0CG48,Q00765,UBC,REEP5
P0CG48,Q5SRE5,UBC,NUP188
P12814,P46821,ACTN1,MAP1B
P11473,Q9UBS8,VDR,RNF14
P11473,P98177,VDR,FOXO4
Q13151,Q2L6I2,HNRNPA0,ABCF1
P18669,P49715,PGAM1,CEBPA
P52294,Q9Y314,KPNA1,NOSIP
Q6NZ67,Q9UGJ1,MZT2B,TUBGCP4
A0A024R8R0,Q14204,SAP30BP,DYNC1H1
Q02952,Q13409,AKAP12,DYNC1I2
P52294,Q13309,KPNA1,SKP2
P26583,P55347,HMGB2,PKNOX1
P52294,Q9HD26,KPNA1,GOPC
A0A024R475,Q14011,CUL3,CIRBP
Q14011,Q93034,CIRBP,CUL5
Q14011,Q15637,CIRBP,SF1
A0A024RBH7,Q14011,TMPO,CIRBP
P35270,Q9Y3A5,SPR,SBDS
A0A024R6Q2,P52294,C14orf172,KPNA1
Q07666,Q14011,KHDRBS1,CIRBP
P24390,Q13530,KDELR1,SERINC3
Q14011,Q99496,CIRBP,RNF2
Q5SSJ5,Q9BV73,HP1BP3,CEP250
Q7Z2W4,Q9BV73,ZC3HAV1,CEP250
O43172,Q9BV73,PRPF4,CEP250
A0A024R4X7,P52294,NUP50,KPNA1
Q96HA8,Q96PV4,WDYHV1,PNMA5
Q6NYC1,Q86VP6,JMJD6,CAND1
A0A024RB99,Q6NYC1,SHMT2,JMJD6
A0A024QZF1,P52294,NUP62,KPNA1
Q96HP0,Q96N67,DOCK6,DOCK7
Q14527,Q53HF2,HLTF,HSPA8
Q13151,Q16659,HNRNPA0,MAPK6
O43541,Q16659,SMAD6,MAPK6
Q9C035,Q9NYJ8,TRIM5,TAB2
O60739,P51149,EIF1B,RAB7A
Q13490,Q96HA8,BIRC2,WDYHV1
P06730,P60842,EIF4E,EIF4A1
O00268,Q8IZX4,TAF4,TAF1L
O95140,P61088,MFN2,UBE2N
O00268,P61956,TAF4,SUMO2
O00268,Q16695,TAF4,HIST3H3
O00268,O75486,TAF4,SUPT3H
O00268,Q03060,TAF4,CREM
O00268,P08047,TAF4,SP1
O00268,P62380,TAF4,TBPL1
O00268,P52655,TAF4,GTF2A1
O00268,P16220,TAF4,CREB1
O15230,P46109,LAMA5,CRKL
E7EQR6,Q00005,TCP1,PPP2R2B
A0A024RBW2,P18669,ASB9,PGAM1
P52294,Q9H0D6,KPNA1,XRN2
P07737,P43351,PFN1,RAD52
A0A024R336,Q9UBS8,PHF7,RNF14
O43541,Q13617,SMAD6,CUL2
O43541,P36897,SMAD6,TGFBR1
O43541,Q13705,SMAD6,ACVR2B
B2R4C5,O43541,LYZ,SMAD6
B7Z2P9,O43541,NEDD4L,SMAD6
O43541,Q15796,SMAD6,SMAD2
A0A024R274,O43541,SMAD4,SMAD6
Q13263,Q14765,TRIM28,STAT4
Q00005,Q13263,PPP2R2B,TRIM28
Q13233,Q9C035,MAP3K1,TRIM5
P28749,Q06278,RBL1,AOX1
P68366,Q9UQ35,TUBA4A,SRRM2
P46821,Q13043,MAP1B,STK4
A0A024R8R4,O00124,NPLOC4,UBXN8
P61457,Q9C035,PCBD1,TRIM5
P36543,Q13488,ATP6V1E1,TCIRG1
O43172,Q86VP6,PRPF4,CAND1
P52294,Q86VP6,KPNA1,CAND1
Q7Z434,Q9BYX4,MAVS,IFIH1
Q9C035,Q9UPQ4,TRIM5,TRIM35
Q13114,Q7Z434,TRAF3,MAVS
Q02952,Q96CW5,AKAP12,TUBGCP3
P04637,Q02952,TP53,AKAP12
A0A024R328,Q14204,PRKCD,DYNC1H1
O43541,Q13145,SMAD6,BAMBI
Q5SSJ5,Q9Y3A4,HP1BP3,RRP7A
Q14669,Q15628,TRIP12,TRADD
Q15628,Q5VWQ8,TRADD,DAB2IP
O95831,Q00987,AIFM1,MDM2
Q15628,Q9NR12,TRADD,PDLIM7
O43172,Q9UBC2,PRPF4,EPS15L1
O95831,Q13617,AIFM1,CUL2
O00264,Q00987,PGRMC1,MDM2
Q00169,Q15014,PITPNA,MORF4L2
Q13617,Q14204,CUL2,DYNC1H1
O43396,P60900,TXNL1,PSMA6
Q00987,Q5SRE5,MDM2,NUP188
O43541,P52292,SMAD6,KPNA2
P06730,Q9UNE7,EIF4E,STUB1
P52292,Q9NP66,KPNA2,HMG20A
A0A024R475,Q7Z2W4,CUL3,ZC3HAV1
Q7LCB3,Q7Z2W4,ESR2,ZC3HAV1
A0A024R3Z2,Q7Z2W4,SUMO1,ZC3HAV1
P61956,Q7Z2W4,SUMO2,ZC3HAV1
Q7Z2W4,Q99496,ZC3HAV1,RNF2
P35226,Q7Z2W4,BMI1,ZC3HAV1
P04406,P18669,GAPDH,PGAM1
P04406,P34931,GAPDH,HSPA1L
Q8ND90,Q96HA8,PNMA1,WDYHV1
O43396,P55036,TXNL1,PSMD4
Q14934,Q99680,NFATC4,GPR22
A8K5I0,O95831,HSPA1B,AIFM1
O75616,Q96AG3,ERAL1,SLC25A46
P36543,Q86V81,ATP6V1E1,ALYREF
O43172,Q9NYV4,PRPF4,CDK12
P42765,Q9NQC3,ACAA2,RTN4
P15927,Q14204,RPA2,DYNC1H1
B0ZBD0,P43351,RPS19,RAD52
Q02952,Q9NP97,AKAP12,DYNLRB1
O75558,Q96HA8,STX11,WDYHV1
P36543,Q14696,ATP6V1E1,MESD
P15927,P68366,RPA2,TUBA4A
P15927,P51149,RPA2,RAB7A
O00264,P15927,PGRMC1,RPA2
P15927,Q9NQC3,RPA2,RTN4
B4DEE8,O43172,MGMT,PRPF4
F1T0A5,O43172,PRPF31,PRPF4
F1T0A5,P52294,PRPF31,KPNA1
P78371,Q00005,CCT2,PPP2R2B
A0A024R5Z8,P34931,RAB11A,HSPA1L
Q9BYD1,Q9P015,MRPL13,MRPL15
A0A024R475,P34931,CUL3,HSPA1L
P34931,Q13620,HSPA1L,CUL4B
P34931,Q7L5N1,HSPA1L,COPS6
P34931,Q15843,HSPA1L,NEDD8
P22681,P34931,CBL,HSPA1L
P34931,Q8TF42,HSPA1L,UBASH3B
L7RT18,P34931,CRK,HSPA1L
P34931,Q9BYD6,HSPA1L,MRPL1
A0A024QZW3,Q14204,RANBP9,DYNC1H1
P34931,Q6MZF9,HSPA1L,DKFZp686J11229
P34931,Q99459,HSPA1L,CDC5L
P34931,Q9Y6M9,HSPA1L,NDUFB9
P10515,P34931,DLAT,HSPA1L
P34931,Q96S52,HSPA1L,PIGS
A8K5I0,P34931,HSPA1B,HSPA1L
P07900,P34931,HSP90AA1,HSPA1L
P34931,Q8WXB1,HSPA1L,METTL21A
P34931,Q96AZ1,HSPA1L,EEF1AKMT3
A0A024R730,P34931,CFTR,HSPA1L
A0A024QZ26,P34931,HDAC6,HSPA1L
P08069,P63096,IGF1R,GNAI1
O60260,P34931,PRKN,HSPA1L
P34931,Q8IU85,HSPA1L,CAMK1D
P10909,P34931,CLU,HSPA1L
P11021,P34931,HSPA5,HSPA1L
P34931,V9HW75,HSPA1L,NUCB2
O14980,P34931,XPO1,HSPA1L
P34931,Q14258,HSPA1L,TRIM25
P34931,Q9UNE7,HSPA1L,STUB1
A0A024RBE5,P34931,NEDD1,HSPA1L
P23258,P34931,TUBG1,HSPA1L
P14923,Q96H78,JUP,SLC25A44
Q96DC9,Q9C035,OTUB2,TRIM5
Q9NQC3,Q9UBX3,RTN4,SLC25A10
P25788,P34931,PSMA3,HSPA1L
O43502,Q6NVH7,RAD51C,SWSAP1
Q00765,Q9BQB6,REEP5,VKORC1
A0A024RCM3,O43396,DDX39B,TXNL1
O43396,Q13200,TXNL1,PSMD2
A0A024QZ12,P98177,NLK,FOXO4
O75874,P08133,IDH1,ANXA6
P46821,Q9H0Y0,MAP1B,ATG10
Q13490,Q7Z434,BIRC2,MAVS
P49674,Q16635,CSNK1E,TAZ
P60369,Q9Y5Y7,KRTAP10-3,LYVE1
O43541,Q68DB7,SMAD6,DKFZp781O1323
O75815,P05067,BCAR3,APP
A0A024R475,Q8N4N3,CUL3,KLHL36
P34931,P49792,HSPA1L,RANBP2
D2JYH4,O00159,ACTA2,MYO1C
Q15628,Q8TEL6,TRADD,TRPC4AP
P07900,Q8N4N3,HSP90AA1,KLHL36
P43351,P62258,RAD52,YWHAE
P07900,P43351,HSP90AA1,RAD52
P43351,P68104,RAD52,EEF1A1
P26641,P43351,EEF1G,RAD52
P07195,P43351,LDHB,RAD52
P12277,P43351,CKB,RAD52
P06733,P43351,ENO1,RAD52
K7EK33,P43351,DAZAP1,RAD52
P43351,P55735,RAD52,SEC13
P68366,Q9BQE3,TUBA4A,TUBA1C
O95831,Q13418,AIFM1,ILK
O95379,P38646,TNFAIP8,HSPA9
O43541,P42025,SMAD6,ACTR1B
P52294,P61968,KPNA1,LMO4
P07947,P36543,YES1,ATP6V1E1
P35573,P54646,AGL,PRKAA2
A0A024RD88,O00159,KDR,MYO1C
A0A024RCB7,P16403,CD81,HIST1H1C
P14923,Q14934,JUP,NFATC4
A0A024QYX8,Q6NYC1,WAS,JMJD6
O95379,Q96CG3,TNFAIP8,TIFA
P31930,P34931,UQCRC1,HSPA1L
Q13137,Q7Z434,CALCOCO2,MAVS
O95793,P48651,STAU1,PTDSS1
P52294,Q96CX2,KPNA1,KCTD12
P48556,Q13151,PSMD8,HNRNPA0
P13196,Q8TBZ8,ALAS1,ZNF564
O75815,Q7L4K8,BCAR3,IARS
P08133,Q6P1J9,ANXA6,CDC73
Q00005,Q9Y2T4,PPP2R2B,PPP2R2C
D0PNI1,P46821,YWHAZ,MAP1B
Q9BWD1,Q9NP77,ACAT2,SSU72
Q8N584,Q9BWD1,TTC39C,ACAT2
O75525,Q9UKA9,KHDRBS3,PTBP2
O95817,Q9BWD1,BAG3,ACAT2
P36543,P60903,ATP6V1E1,S100A10
P06865,Q9BWD1,HEXA,ACAT2
Q9BWD1,Q9NTK5,ACAT2,OLA1
P23526,Q9BWD1,AHCY,ACAT2
O43252,Q9BWD1,PAPSS1,ACAT2
P61956,Q9BWD1,SUMO2,ACAT2
Q8TBB1,Q9BWD1,LNX1,ACAT2
D0PNI1,P43351,YWHAZ,RAD52
A0A024R0H1,Q13530,SLC16A1,SERINC3
P06730,Q2TU89,EIF4E,AAG1
Q01995,Q9UBS8,TAGLN,RNF14
P21912,P31040,SDHB,SDHA
P58107,Q14204,EPPK1,DYNC1H1
Q6NYC1,Q9UGU5,JMJD6,HMGXB4
O43396,Q93009,TXNL1,USP7
O95391,Q6NYC1,SLU7,JMJD6
N0E4C7,O15123,CSNK2B,ANGPT2
O75306,P19404,NDUFS2,NDUFV2
O75489,P19404,NDUFS3,NDUFV2
O00217,P19404,NDUFS8,NDUFV2
E5KRK5,P19404,NDUFS1,NDUFV2
O95299,P19404,NDUFA10,NDUFV2
P19404,Q15526,NDUFV2,SURF1
P19404,Q9BVK6,NDUFV2,TMED9
A0A024R6C0,P19404,NPC2,NDUFV2
A0A024R325,P19404,SUCLG2,NDUFV2
P19404,P21912,NDUFV2,SDHB
P19404,Q9UHD8,NDUFV2,SEPT9
O43396,P51665,TXNL1,PSMD7
P19404,Q92993,NDUFV2,KAT5
P82650,Q9HAU4,MRPS22,SMURF2
Q7Z434,Q9HAU4,MAVS,SMURF2
P36543,Q9P0L0,ATP6V1E1,VAPA
P28360,P31273,MSX1,HOXC8
O00264,P60866,PGRMC1,RPS20
P15313,P36543,ATP6V1B1,ATP6V1E1
O15033,P07900,AREL1,HSP90AA1
P01106,P28749,MYC,RBL1
O14818,Q7Z434,PSMA7,MAVS
L7RRS6,Q00005,RAF1,PPP2R2B
P98177,Q93009,FOXO4,USP7
Q01844,Q14527,EWSR1,HLTF
P01106,Q13151,MYC,HNRNPA0
O75489,P01106,NDUFS3,MYC
A8K379,O15123,LYN,ANGPT2
Q96C92,Q9Y2X7,SDCCAG3,GIT1
Q8WU10,U3KQK1,PYROXD1,LSM4
A0A024R2W3,P51787,PRKAR2A,KCNQ1
E5KRG5,P06730,TYMP,EIF4E
P17542,Q9Y5B9,TAL1,SUPT16H
E5KS60,P31040,SUCLA2,SDHA
O15123,P20073,ANGPT2,ANXA7
Q6NYC1,Q8IYM2,JMJD6,SLFN12
B2R4W8,Q13151,RPS15A,HNRNPA0
O00264,Q9BUP0,PGRMC1,EFHD1
A0A024R4Q8,Q14204,RPS5,DYNC1H1
Q6NZ67,Q9BSJ2,MZT2B,TUBGCP2
P52294,Q9UMS4,KPNA1,PRPF19
B0S7P4,P82650,MRPS18B,MRPS22
Q16270,Q9NQC3,IGFBP7,RTN4
Q13409,Q14204,DYNC1I2,DYNC1H1
A0A024R274,P98177,SMAD4,FOXO4
C9JQV6,P98177,ATXN3,FOXO4
P23458,Q6UWB1,JAK1,IL27RA
O95249,Q6UWB1,GOSR1,IL27RA
Q7Z434,Q9BT67,MAVS,NDFIP1
P17066,P34931,HSPA6,HSPA1L
P13196,Q9Y2K6,ALAS1,USP20
A0A024R3T8,P17542,PARP1,TAL1
Q00987,Q14011,MDM2,CIRBP
P31040,Q00987,SDHA,MDM2
P08133,Q00987,ANXA6,MDM2
P16403,Q00987,HIST1H1C,MDM2
P18669,Q00987,PGAM1,MDM2
P09936,Q00987,UCHL1,MDM2
P98177,Q00987,FOXO4,MDM2
D9ZGG2,Q5SSJ5,VTN,HP1BP3
P35212,P41145,GJA4,OPRK1
O15116,O43172,LSM1,PRPF4
P16403,Q92522,HIST1H1C,H1FX
O43396,Q05086,TXNL1,UBE3A
O43396,Q53H82,TXNL1,LACTB2
O43502,Q06609,RAD51C,RAD51
O00159,P61956,MYO1C,SUMO2
P63172,Q14204,DYNLT1,DYNC1H1
A0A024RC33,Q9BTT6,MAPRE2,LRRC1
Q96RT1,Q9BTT6,ERBIN,LRRC1
Q12959,Q9BTT6,DLG1,LRRC1
A0A024R5A6,P55347,ZBTB3,PKNOX1
O95163,Q14204,ELP1,DYNC1H1
Q5JR59,Q96MS0,MTUS2,ROBO3
O43172,P62312,PRPF4,LSM6
P19174,Q13094,PLCG1,LCP2
O43541,P31269,SMAD6,HOXA9
O15315,O43502,RAD51B,RAD51C
P56817,Q96IZ0,BACE1,PAWR
O43541,P31273,SMAD6,HOXC8
P41182,Q8WUI4,BCL6,HDAC7
A8K287,P32856,SNAP23,STX2
O95831,P62937,AIFM1,PPIA
P17542,P81877,TAL1,SSBP2
P18754,Q9BV86,RCC1,NTMT1
O94817,Q7Z434,ATG12,MAVS
A9UGY9,Q7Z434,ATG5,MAVS
P62987,Q7Z434,UBA52,MAVS
Q7Z2W4,Q8IZH2,ZC3HAV1,XRN1
P61964,Q7Z434,WDR5,MAVS
O00268,Q9NS37,TAF4,CREBZF
A0A024R397,P55210,PANX1,CASP7
A0A024R3T8,P15923,PARP1,TCF3
A0A024R4A0,P15923,NCL,TCF3
Q7Z434,Q96EQ8,MAVS,RNF125
A0A024R2P7,Q7Z2W4,EXOSC7,ZC3HAV1
A0A024RB32,P55210,PTGES3,CASP7
P12980,P17542,LYL1,TAL1
P12004,Q14527,PCNA,HLTF
A0A024R7L8,P06730,UPF1,EIF4E
O95140,Q8IWA4,MFN2,MFN1
O43541,P62987,SMAD6,UBA52
O95140,Q16611,MFN2,BAK1
O00268,P15923,TAF4,TCF3
Q7Z2W4,Q9NQT5,ZC3HAV1,EXOSC3
Q6ZNE5,Q8NEB9,ATG14,PIK3C3
P28749,Q13547,RBL1,HDAC1
P28749,Q16254,RBL1,E2F4
A0A024RDY4,P28749,TFDP1,RBL1
P17542,Q9BWW4,TAL1,SSBP3
A0A0A6YY93,O00268,-,TAF4
Q7Z434,Q9Y4K3,MAVS,TRAF6
Q7Z434,Q86UT6,MAVS,NLRX1
P19174,P25445,PLCG1,FAS
Q14213,Q8NEV9,EBI3,IL27
K7PPA8,Q6NYC1,TP53,JMJD6
Q16630,Q6NYC1,CPSF6,JMJD6
Q7Z2W4,Q9NPI6,ZC3HAV1,DCP1A
Q7Z2W4,Q8IU60,ZC3HAV1,DCP2
P19174,Q03135,PLCG1,CAV1
P29459,Q14213,IL12A,EBI3
P37840,Q99497,SNCA,PARK7
A0A024R452,P52798,EPHA4,EFNA4
P01375,Q15628,TNF,TRADD
O75081,P17542,CBFA2T3,TAL1
P28749,Q14188,RBL1,TFDP2
A0A024RDV3,P17542,RB1,TAL1
P17542,Q9UKL0,TAL1,RCOR1
P46821,Q658J6,MAP1B,DKFZp762B153
P27694,P43351,RPA1,RAD52
O43541,Q6ZSG1,SMAD6,RNF165
P15173,P15923,MYOG,TCF3
O60341,P17542,KDM1A,TAL1
P17542,Q86U70,TAL1,LDB1
L8B7P7,P17542,ATL1-alpha,TAL1
P17542,Q16576,TAL1,RBBP7
O95453,Q7Z2W4,PARN,ZC3HAV1
P55210,P55211,CASP7,CASP9
P51787,Q99996,KCNQ1,AKAP9
P17542,Q12873,TAL1,CHD3
P17542,Q92769,TAL1,HDAC2
P37840,Q9Y6H5,SNCA,SNCAIP
Q14527,Q149N8,HLTF,SHPRH
P19447,P43351,ERCC3,RAD52
P18074,P43351,ERCC2,RAD52
A0M8W4,Q14527,UBE2V2,HLTF
O94916,P19174,NFAT5,PLCG1
P08069,Q06124,IGF1R,PTPN11
P19174,P21802,PLCG1,FGFR2
P15172,P15923,MYOD1,TCF3
P19174,Q00839,PLCG1,HNRNPU
P51787,Q9Y4K3,KCNQ1,TRAF6
P61088,Q14527,UBE2N,HLTF
A0A024R1X5,Q6ZNE5,BECN1,ATG14
A0A024R5T1,P17542,TCF12,TAL1
O43502,Q8TDG4,RAD51C,HELQ
P46821,Q9UMN6,MAP1B,KMT2B
O00268,P49848,TAF4,TAF6
O00268,O43889,TAF4,CREB3
P52294,Q546Y9,KPNA1,AID
P31947,Q8WUI4,SFN,HDAC7
Q7Z2W4,Q9NQT4,ZC3HAV1,EXOSC5
P15927,P43351,RPA2,RAD52
O75815,P56945,BCAR3,BCAR1
P43351,P63279,RAD52,UBE2I
A4D105,P43351,RPA3,RAD52
A0A024RA61,Q6NYC1,HNRNPA2B1,JMJD6
P17542,Q14839,TAL1,CHD4
Q13114,Q7Z434,TRAF3,MAVS
P55210,P55212,CASP7,CASP6
A0A024RAS5,P55210,ARHGDIB,CASP7
P63146,Q14527,UBE2B,HLTF
A2A3R6,P06730,RPS6,EIF4E
A0A024R9C1,P06730,PABPC1,EIF4E
P06730,Q9BWF3,EIF4E,RBM4
A0A024R179,P06730,NCBP1,EIF4E
P18627,Q9HC77,LAG3,CENPJ
Q15139,Q8WUI4,PRKD1,HDAC7
P46821,Q9UBU9,MAP1B,NXF1
E9KL35,P19174,RACK1,PLCG1
P19174,Q15464,PLCG1,SHB
P30154,Q06830,PPP2R1B,PRDX1
O60506,Q9BT88,SYNCRIP,SYT11
P68366,Q92930,TUBA4A,RAB8B
P98175,Q9UKA9,RBM10,PTBP2
F8VVT9,P19174,AGAP2,PLCG1
P08069,Q99683,IGF1R,MAP3K5
Q13077,Q15628,TRAF1,TRADD
Q96PU8,Q9UKA9,QKI,PTBP2
P15172,P15923,MYOD1,TCF3
P15923,Q15672,TCF3,TWIST1
Q14011,Q99873,CIRBP,PRMT1
O00566,Q96G21,MPHOSPH10,IMP4
Q14765,Q16539,STAT4,MAPK14
Q14934,Q16539,NFATC4,MAPK14
B0LPE5,P98177,AKT1,FOXO4
O95999,Q15628,BCL10,TRADD
O43463,P28749,SUV39H1,RBL1
P28360,P35548,MSX1,MSX2
P06454,P18754,PTMA,RCC1
P18754,P52948,RCC1,NUP98
A0A024RDV7,P18754,KPNA3,RCC1
P46821,P78559,MAP1B,MAP1A
P26368,P46821,U2AF2,MAP1B
P19174,Q05193,PLCG1,DNM1
P51149,P53611,RAB7A,RABGGTB
P24386,P51149,CHM,RAB7A
P30154,P51149,PPP2R1B,RAB7A
P51149,Q9UI14,RAB7A,RABAC1
L7RSL3,P49763,FLT1,PGF
O43172,P49759,PRPF4,CLK1
P06239,P09326,LCK,CD48
P06239,P19174,LCK,PLCG1
P46821,P61326,MAP1B,MAGOH
O76061,O95831,STC2,AIFM1
P43351,Q92889,RAD52,ERCC4
Q96HA8,Q99708,WDYHV1,RBBP8
P19174,Q06124,PLCG1,PTPN11
O60880,Q9UIB8,SH2D1A,CD84
P43351,Q14191,RAD52,WRN
P19447,P43351,ERCC3,RAD52
Q9C030,Q9C035,TRIM6,TRIM5
P16284,P19174,PECAM1,PLCG1
A0A024R2W4,O15230,DAG1,LAMA5
P19174,Q13470,PLCG1,TNK1
P21675,P28360,TAF1,MSX1
O00264,Q12770,PGRMC1,SCAP
A0A024R5V1,P19174,TRPM7,PLCG1
O00268,P21675,TAF4,TAF1
