"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"13571","3.32021997","0.00644688","0.30118486","0.01470588","17","6","false","COPS5","47.64705882","17","0","0","0.74219778","false","0","COPS5","822264","0.08416939"
"13574","3.50253807","0.00498992","0.28550725","0.0","14","6","false","SUMO3","41.21428571","14","0","0","0.72194021","false","0","SUMO3","533056","0.0916043"
"13576","3.0964467","0.01162353","0.32295082","0.03448276","30","6","false","NDUFS3","10.73333333","30","0","0","0.76706148","false","0","NDUFS3","702268","0.05567766"
"13579","3.97081218","5.65E-5","0.25183765","0.0","2","6","false","IRF7","38.5","2","0","0","0.66990976","false","0","IRF7","4194","0.50675676"
"13581","3.06852792","0.0131079","0.32588916","0.0","28","5","false","ANXA6","7.92307692","28","0","2","0.77016356","false","0","ANXA6","562418","0.05674653"
"13584","2.98054146","0.03460771","0.33550951","0.00421941","81","6","false","HNRNPA0","6.64556962","81","0","2","0.77993984","false","0","HNRNPA0","2914118","0.0370878"
"13587","3.74365482","5.3591E-4","0.26711864","0.0","5","6","false","SUZ12","56.2","5","0","0","0.69514946","false","0","SUZ12","109376","0.24"
"13589","3.15313029","0.00631542","0.31714516","0.0","17","5","false","PGAM1","10.29411765","17","0","0","0.7607633","false","0","PGAM1","414270","0.08851541"
"13592","3.86717428","0.0","0.25858674","0.0","1","6","false","PPIL3","160.0","1","0","0","0.68142508","false","0","PPIL3","0","0.0"
"13594","2.88747885","0.05768848","0.34632288","0.00161725","109","5","false","HSPA1L","6.35849057","109","0","3","0.79028013","false","0","HSPA1L","4703162","0.01913274"
"13596","3.9784264","0.0","0.25135566","0.0","1","6","false","PMAIP1","53.0","1","0","0","0.66906373","false","0","PMAIP1","0","0.0"
"13601","3.10236887","0.00811838","0.32233433","0.0","27","5","false","SDCCAG3","10.29411765","27","0","7","0.76640346","false","0","SDCCAG3","478708","0.08605664"
"13603","3.74703892","3.2854E-4","0.2668774","0.0","2","6","false","SOCS1","126.5","2","0","0","0.69477345","false","0","SOCS1","35394","0.51646091"
"13605","3.71023689","2.746E-4","0.26952457","0.0","3","6","false","NDEL1","136.0","3","0","1","0.69886257","false","0","NDEL1","26480","0.51526718"
"13607","3.82360406","0.0","0.26153336","0.0","1","6","false","COL18A1","171.0","1","0","0","0.68626622","false","0","COL18A1","0","0.0"
"13609","3.82191201","0.0","0.26164914","1.0","2","6","false","CDK5RAP2","91.5","2","0","0","0.68645422","false","0","CDK5RAP2","0","0.52586207"
"13611","3.9928088","3.39E-5","0.25045026","0.0","2","7","false","HNRNPA1","46.0","2","0","0","0.66746569","false","0","HNRNPA1","5764","0.51724138"
"13613","3.63959391","0.00273622","0.27475593","0.04761905","7","6","false","SOX2","59.0","7","0","0","0.70671179","false","0","SOX2","222372","0.16056671"
"13615","3.68104907","0.00143691","0.27166169","0.0","4","6","false","CCT7","75.5","4","0","0","0.70210566","false","0","CCT7","176340","0.27189781"
"13617","3.70473773","3.4392E-4","0.26992464","0.0","3","6","false","CCT6A","91.33333333","3","0","0","0.69947359","false","0","CCT6A","32348","0.36133333"
"13619","3.77368866","0.00102619","0.26499271","0.0","2","6","false","SAMHD1","109.0","2","0","0","0.69181237","false","0","SAMHD1","49174","0.50232558"
"13622","3.56260575","0.00302185","0.28069342","0.06666667","7","6","false","PSMA3","78.0","7","0","1","0.71526603","false","0","PSMA3","407020","0.20297463"
"13624","3.79822335","9.757E-5","0.26328099","0.0","2","6","false","CEP27","100.5","2","0","0","0.68908629","false","0","CEP27","13246","0.51554404"
"13626","3.77453469","1.223E-5","0.26493332","0.66666667","3","6","false","NEDD1","96.33333333","3","0","0","0.69171837","false","0","NEDD1","832","0.35679012"
"13628","3.82360406","0.0","0.26153336","0.0","1","6","false","FGF2","171.0","1","0","0","0.68626622","false","0","FGF2","0","0.0"
"13630","3.75676819","3.0439E-4","0.26618624","0.33333333","3","6","false","DDA1","83.0","3","0","0","0.69369242","false","0","DDA1","21286","0.35786436"
"13632","3.66666667","7.5335E-4","0.27272727","0.0","4","6","false","EEF1A1","64.0","4","0","0","0.7037037","false","0","EEF1A1","86900","0.26359833"
"13634","3.74450085","9.3501E-4","0.26705829","0.33333333","3","6","false","DSP","88.33333333","3","0","0","0.69505546","false","0","DSP","42326","0.35918367"
"13636","3.82360406","0.0","0.26153336","0.0","1","6","false","MAGED2","171.0","1","0","0","0.68626622","false","0","MAGED2","0","0.0"
"13638","3.82360406","0.0","0.26153336","0.0","1","6","false","EEF1A2","171.0","1","0","0","0.68626622","false","0","EEF1A2","0","0.0"
"13640","3.27834179","0.01106395","0.30503226","0.00952381","15","6","false","HSP90AA1","61.06666667","15","0","0","0.74685091","false","0","HSP90AA1","1895130","0.086"
"13642","3.107022","0.00686987","0.3218516","0.0","21","5","false","KCNQ1","9.17647059","21","0","3","0.76588644","false","0","KCNQ1","390432","0.07570806"
"13643","3.8714044","7.095E-5","0.2583042","0.0","2","6","false","AP2M1","61.5","2","0","0","0.68095507","false","0","AP2M1","5344","0.50840336"
"13645","3.52834179","0.0026019","0.28341925","0.0","9","6","false","HSP90AB1","58.75","9","0","1","0.71907313","false","0","HSP90AB1","505682","0.14365672"
"13648","3.82360406","0.0","0.26153336","0.0","1","6","false","MRPS7","171.0","1","0","0","0.68626622","false","0","MRPS7","0","0.0"
"13650","3.78045685","2.0699E-4","0.26451829","0.0","2","6","false","RPL5","111.5","2","0","0","0.69106035","false","0","RPL5","24360","0.51395349"
"13652","3.82360406","0.0","0.26153336","0.0","1","6","false","RPL10A","171.0","1","0","0","0.68626622","false","0","RPL10A","0","0.0"
"13654","3.82360406","0.0","0.26153336","0.0","1","6","false","PFDN2","171.0","1","0","0","0.68626622","false","0","PFDN2","0","0.0"
"13656","3.82360406","0.0","0.26153336","0.0","1","6","false","RPL6","171.0","1","0","0","0.68626622","false","0","RPL6","0","0.0"
"13658","3.78045685","2.0699E-4","0.26451829","0.0","2","6","false","RPS14","111.5","2","0","0","0.69106035","false","0","RPS14","24360","0.51395349"
"13660","3.82360406","0.0","0.26153336","0.0","1","6","false","RPLP0","171.0","1","0","0","0.68626622","false","0","RPLP0","0","0.0"
"13662","3.73815567","2.08E-4","0.2675116","0.0","2","6","false","RPS3","125.0","2","0","0","0.69576048","false","0","RPS3","20422","0.51666667"
"13664","3.81133672","9.2453E-4","0.26237514","0.0","2","6","false","RPS15","91.0","2","0","0","0.68762925","false","0","RPS15","89042","0.5"
"13666","3.82360406","0.0","0.26153336","0.0","1","6","false","SPTBN1","171.0","1","0","0","0.68626622","false","0","SPTBN1","0","0.0"
"13668","3.82360406","0.0","0.26153336","0.0","1","6","false","RPS3A","171.0","1","0","0","0.68626622","false","0","RPS3A","0","0.0"
"13670","3.73815567","2.08E-4","0.2675116","0.0","2","6","false","RPS6","125.0","2","0","0","0.69576048","false","0","RPS6","20422","0.51666667"
"13672","3.77199662","3.8188E-4","0.26511158","0.33333333","3","6","false","TUBGCP2","83.0","3","0","0","0.69200038","false","0","TUBGCP2","37006","0.35479256"
"13674","3.34221658","0.02565478","0.29920263","0.02205882","18","6","false","TP53","50.0","18","0","1","0.73975371","false","0","TP53","3904630","0.07281258"
"13676","3.88028765","0.00209605","0.25771285","0.0","7","6","false","RBPMS","37.25","7","0","3","0.67996804","false","0","RBPMS","401048","0.2534965"
"13678","3.88409475","4.8285E-4","0.25746025","0.0","3","7","false","ATF2","59.66666667","3","0","0","0.67954503","false","0","ATF2","40458","0.35129741"
"13680","3.7677665","2.2406E-4","0.26540923","0.0","4","6","false","U2AF2","78.33333333","4","0","1","0.69247039","false","0","U2AF2","40736","0.38095238"
"13682","3.12436548","0.02510982","0.32006499","0.0","46","6","false","ATP1A1","6.38636364","46","0","2","0.76395939","false","0","ATP1A1","2332404","0.05033985"
"13683","4.12394247","0.0","0.24248641","0.0","1","7","false","MMS19","44.0","1","0","0","0.65289528","false","0","MMS19","0","0.0"
"13685","3.32741117","0.01545695","0.30053394","0.0","20","6","false","APP","39.7","20","0","0","0.74139876","false","0","APP","1483158","0.06046875"
"13688","4.04483926","0.0","0.24722861","0.0","1","7","false","PFDN5","66.0","1","0","0","0.66168453","false","0","PFDN5","0","0.0"
"13690","3.91920474","5.5431E-4","0.2551538","0.0","3","6","false","USP4","73.0","3","0","1","0.67564392","false","0","USP4","22864","0.5034965"
"13692","4.04483926","0.0","0.24722861","0.0","1","7","false","LSM7","66.0","1","0","0","0.66168453","false","0","LSM7","0","0.0"
"13694","3.83671743","0.00101706","0.26063947","0.0","4","6","false","USP15","53.75","4","0","0","0.68480917","false","0","USP15","68702","0.26375"
"13697","3.82360406","0.0","0.26153336","0.0","2","6","false","SPATC1","171.0","2","0","1","0.68626622","false","0","SPATC1","0","0.0"
"13700","5.31852792","0.0","0.18802195","0.0","2","8","false","PTP4A2","20.0","2","0","1","0.52016356","false","0","PTP4A2","0","0.0"
"13702","3.82360406","0.0","0.26153336","0.0","1","6","false","MINOS1","171.0","1","0","0","0.68626622","false","0","MINOS1","0","0.0"
"13704","3.52664975","0.00366989","0.28355524","0.0","8","6","false","CDK2","71.85714286","8","0","1","0.71926114","false","0","CDK2","366352","0.15922953"
"13706","4.04483926","0.0","0.24722861","0.0","1","7","false","PFDN1","66.0","1","0","0","0.66168453","false","0","PFDN1","0","0.0"
"13708","3.47038917","0.00396823","0.28815212","0.01515152","12","6","false","SIRT7","48.83333333","12","0","0","0.72551231","false","0","SIRT7","471676","0.10526316"
"13711","4.04780034","7.5E-5","0.24704776","0.0","2","7","false","SFXN1","43.0","2","0","0","0.66135552","false","0","SFXN1","9758","0.53164557"
"13713","4.10575296","0.0","0.24356068","0.0","1","7","false","SCAMP3","47.0","1","0","0","0.65491634","false","0","SCAMP3","0","0.0"
"13718","3.7893401","0.00185315","0.26389819","0.0","6","6","false","XRCC6","36.0","6","0","1","0.69007332","false","0","XRCC6","109568","0.20958084"
"13720","4.00380711","0.0","0.24976228","0.0","1","6","false","C1orf166","63.0","1","0","0","0.66624365","false","0","C1orf166","0","0.0"
"13722","4.06810491","0.0","0.2458147","0.0","1","6","false","S100B","26.0","1","0","0","0.65909945","false","0","S100B","0","0.0"
"13724","3.62774958","0.00567836","0.27565299","0.0","6","6","false","VCP","71.16666667","6","0","0","0.70802782","false","0","VCP","887908","0.18320279"
"13727","4.07106599","0.0","0.24563591","0.0","1","7","false","LDHA","20.0","1","0","0","0.65877045","false","0","LDHA","0","0.0"
"13728","3.071489","0.00755133","0.32557499","0.01052632","21","6","false","MDH1","14.0","21","0","1","0.76983456","false","0","MDH1","572506","0.07921687"
"13730","3.88705584","0.0","0.25726412","0.0","1","6","false","MST065","106.0","1","0","0","0.67921602","false","0","MST065","0","0.0"
"13733","4.02580372","5.893E-4","0.2483976","0.0","3","7","false","PLEKHF2","38.5","3","0","1","0.66379959","false","0","PLEKHF2","66836","0.50675676"
"13735","4.12309645","0.0","0.24253616","0.0","1","7","false","EIF3S8","34.0","1","0","0","0.65298928","false","0","EIF3S8","0","0.0"
"13737","4.1641286","0.0","0.24014628","0.0","1","7","false","RAP1A","17.0","1","0","0","0.64843016","false","0","RAP1A","0","0.0"
"13738","3.16455161","0.00724034","0.31600053","0.0","17","6","false","DNAJC8","11.35294118","17","0","0","0.75949427","false","0","DNAJC8","508930","0.09859944"
"13740","4.60448393","0.0","0.2171796","0.0","2","8","false","KCNH1","86.0","2","0","1","0.59950179","false","0","KCNH1","0","0.0"
"13741","3.60490694","0.04465624","0.27739967","0.0","104","7","false","WDYHV1","1.73255814","104","0","17","0.7105659","false","0","WDYHV1","8857242","0.01979887"
"13743","3.89001692","7.4943E-4","0.25706829","0.0","3","6","false","MAGEA11","83.0","3","0","1","0.67888701","false","0","MAGEA11","138232","0.50617284"
"13745","3.71573604","0.00432221","0.26912568","0.0","5","6","false","TSC22D1","69.25","5","0","1","0.69825155","false","0","TSC22D1","602174","0.25657895"
"13748","3.92470389","0.00142227","0.25479629","0.0","3","6","false","THAP1","60.5","3","0","1","0.6750329","false","0","THAP1","94780","0.5"
"13750","4.60448393","0.0","0.2171796","0.0","2","8","false","Sep-03","86.0","2","0","1","0.59950179","false","0","Sep-03","0","0.0"
"13752","3.78299492","4.3119E-4","0.26434083","0.0","4","6","false","CCDC102B","123.0","4","0","2","0.69077834","false","0","CCDC102B","220634","0.53508772"
"13754","4.60448393","0.0","0.2171796","0.0","2","8","false","EDARADD","86.0","2","0","1","0.59950179","false","0","EDARADD","0","0.0"
"13756","3.90270728","5.611E-4","0.25623239","0.0","4","6","false","CBFA2T2","68.5","4","0","1","0.67747697","false","0","CBFA2T2","102240","0.50373134"
"13758","3.99450085","3.772E-5","0.25034417","0.0","3","6","false","PTPN11","43.5","3","0","1","0.66727768","false","0","PTPN11","1946","0.50595238"
"13760","3.99111675","6.413E-5","0.25055644","0.0","2","6","false","PPP1CA","36.0","2","0","0","0.66765369","false","0","PPP1CA","5086","0.50724638"
"13762","4.11886633","0.0","0.24278525","0.0","1","7","false","DLX5","23.0","1","0","0","0.6534593","false","0","DLX5","0","0.0"
"13764","3.04780034","0.04088252","0.32810548","0.0","79","6","false","STIP1","4.98717949","79","0","1","0.77246663","false","0","STIP1","4049788","0.03559982"
"13765","3.81895093","9.2446E-4","0.26185202","0.0","6","6","false","POT1","46.2","6","0","1","0.68678323","false","0","POT1","64914","0.21941748"
"13767","4.04737733","0.0","0.24707358","0.0","1","7","false","IRAK1","78.0","1","0","0","0.66140252","false","0","IRAK1","0","0.0"
"13769","4.04737733","0.0","0.24707358","0.0","1","7","false","SSSCA1","78.0","1","0","0","0.66140252","false","0","SSSCA1","0","0.0"
"13771","3.73900169","3.9412E-4","0.26745107","0.33333333","3","6","false","PSMC6","112.66666667","3","0","0","0.69566648","false","0","PSMC6","99582","0.4055355"
"13773","4.04737733","0.0","0.24707358","0.0","1","7","false","KCNQ4","78.0","1","0","0","0.66140252","false","0","KCNQ4","0","0.0"
"13775","3.69923858","4.9939E-4","0.2703259","0.0","4","6","false","VCAM1","72.0","4","0","0","0.7000846","false","0","VCAM1","68516","0.27952756"
"13778","4.04737733","0.0","0.24707358","0.0","1","7","false","CDK3","78.0","1","0","0","0.66140252","false","0","CDK3","0","0.0"
"13780","3.8785956","4.8669E-4","0.25782528","0.0","4","6","false","CDK5","56.33333333","4","0","1","0.68015604","false","0","CDK5","53922","0.35470085"
"13782","3.90820643","1.7977E-4","0.25587185","0.33333333","3","7","false","COPS4","52.0","3","0","0","0.67686595","false","0","COPS4","25440","0.36904762"
"13784","3.38705584","0.00603651","0.29524166","0.01282051","14","6","false","MDM2","53.76923077","14","0","1","0.73477157","false","0","MDM2","655938","0.09929283"
"13787","3.27622673","0.00699611","0.30522918","0.0","11","6","false","CCDC8","71.81818182","11","0","0","0.74708592","false","0","CCDC8","719482","0.11496458"
"13789","3.74746193","7.2128E-4","0.26684727","0.0","4","6","false","GAPDH","59.75","4","0","0","0.69472645","false","0","GAPDH","135550","0.26704545"
"13791","4.04737733","0.0","0.24707358","0.0","1","7","false","HSPA14","78.0","1","0","0","0.66140252","false","0","HSPA14","0","0.0"
"13793","3.60152284","0.00302078","0.27766032","0.0","6","6","false","HSPA4","71.5","6","0","0","0.71094191","false","0","HSPA4","303054","0.18359375"
"13795","3.86548223","1.0163E-4","0.25869993","0.0","2","6","false","PRNP","62.5","2","0","0","0.68161309","false","0","PRNP","12286","0.5125"
"13797","4.04737733","0.0","0.24707358","0.0","1","7","false","USP49","78.0","1","0","0","0.66140252","false","0","USP49","0","0.0"
"13799","4.04737733","0.0","0.24707358","0.0","1","7","false","FKBP5","78.0","1","0","0","0.66140252","false","0","FKBP5","0","0.0"
"13801","4.04737733","0.0","0.24707358","0.0","1","7","false","AIP","78.0","1","0","0","0.66140252","false","0","AIP","0","0.0"
"13803","3.71615905","4.3776E-4","0.26909505","0.0","4","6","false","RIPK3","71.75","4","0","0","0.69820455","false","0","RIPK3","63534","0.29479167"
"13806","3.9894247","0.0","0.25066271","0.0","1","7","false","ERCC8","62.0","1","0","0","0.6678417","false","0","ERCC8","0","0.0"
"13808","4.10575296","0.0","0.24356068","0.0","1","7","false","SCO2","47.0","1","0","0","0.65491634","false","0","SCO2","0","0.0"
"13810","3.85659898","0.0","0.25929582","0.0","1","6","false","RBM12","100.0","1","0","0","0.68260011","false","0","RBM12","0","0.0"
"13812","3.80668359","0.00144909","0.26269586","0.0","2","6","false","NCOA5","93.5","2","0","0","0.68814627","false","0","NCOA5","284224","0.50271739"
"13814","3.88705584","0.0","0.25726412","0.0","1","6","false","NDUFB7","106.0","1","0","0","0.67921602","false","0","NDUFB7","0","0.0"
