"Gene.symbol","Cell.type","SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Stress","TopologicalCoefficient","PDMalacards","DEG"
"KHDRBS2","Neurons",14001,3.88155668,1.214e-05,0.2576286,0.33333333,3,6,"false","KHDRBS2",50.66666667,3,0,0,0.67982704,"false",0,2372,0.41256831,FALSE,FALSE
"L3MBTL3","Neurons",19053,4.90905245,0,0.2037053,0,1,8,"false","L3MBTL3",40,1,0,0,0.56566084,"false",0,0,0,FALSE,FALSE
"LGR4","Astrocytes",15992,4.12394247,0,0.24248641,0,1,7,"false","LGR4",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"LHX2","Astrocytes",17845,4.11886633,0,0.24278525,0,1,7,"false","LHX2",23,1,0,0,0.6534593,"false",0,0,0,FALSE,FALSE
"LNX1","Neurons",16538,3.93062606,5.543e-05,0.2544124,0,2,6,"false","LNX1",34.5,2,0,0,0.67437488,"false",0,4422,0.51538462,FALSE,FALSE
"LYN","Microglia",17208,3.99746193,7.357e-05,0.25015873,0,2,6,"false","LYN",28.5,2,0,0,0.66694867,"false",0,2986,0.5,FALSE,FALSE
"MAP2","Neurons",14295,3.98011844,0,0.2512488,0,1,7,"false","MAP2",79,1,0,0,0.66887573,"false",0,0,0,TRUE,FALSE
"MAPK9","Neurons",14009,4.09729272,0,0.2440636,0,1,7,"false","MAPK9",10,1,0,0,0.65585636,"false",0,0,0,FALSE,FALSE
"MAST1","Neurons",18943,4.00888325,0,0.24944603,0,1,6,"false","MAST1",61,1,0,0,0.66567964,"false",0,0,0,FALSE,FALSE
"MTUS2","Neurons",14142,3.78299492,0.00043119,0.26434083,0,3,6,"false","MTUS2",123,3,0,1,0.69077834,"false",0,220634,0.53508772,FALSE,FALSE
"MZT1","Neurons",18657,3.82360406,0,0.26153336,0,1,6,"false","MZT1",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"NCOA5","Neurons",13812,3.80668359,0.00144909,0.26269586,0,2,6,"false","NCOA5",93.5,2,0,0,0.68814627,"false",0,284224,0.50271739,FALSE,FALSE
"NECAB2","Neurons",16786,3.78299492,0.00043119,0.26434083,0,3,6,"false","NECAB2",123,3,0,1,0.69077834,"false",0,220634,0.53508772,FALSE,FALSE
"NEDD4L","Neurons",14557,3.93824027,0.00039735,0.25392052,0,4,6,"false","NEDD4L",37.5,4,0,0,0.67352886,"false",0,34462,0.26449275,FALSE,FALSE
"NFKBIA","Endothelial",16682,3.78849408,0.00018836,0.26395712,0,2,6,"false","NFKBIA",111,2,0,0,0.69016732,"false",0,22606,0.51886792,FALSE,FALSE
"NME1","Neurons",16901,3.73900169,0.00212384,0.26745107,0,2,6,"false","NME1",128.5,2,0,0,0.69566648,"false",0,244490,0.5019685,FALSE,FALSE
"NOC2L","Neurons",18572,4.04695431,0,0.2470994,0,1,7,"false","NOC2L",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"NOTCH2","Astrocytes",16372,4.11252115,0,0.24315984,0,1,7,"false","NOTCH2",26,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"NQO1","Astrocytes",17524,4.00888325,0,0.24944603,0,1,6,"false","NQO1",61,1,0,0,0.66567964,"false",0,0,0,TRUE,FALSE
"NR4A1","Endothelial",14536,3.88959391,0.00077282,0.25709625,0,4,6,"false","NR4A1",49.66666667,4,0,1,0.67893401,"false",0,31158,0.33796296,FALSE,FALSE
"NRXN3","Neurons",17658,1,1,1,0,3,1,"false","NRXN3",1,3,0,0,1,"false",0,6,0,FALSE,TRUE
"OXCT1","Neurons",15571,3.96996616,0,0.25189132,0,1,7,"false","OXCT1",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"PALLD","Astrocytes",15020,4.13663283,0,0.24174251,0,1,7,"false","PALLD",28,1,0,0,0.65148524,"false",0,0,0,FALSE,FALSE
"PBXIP1","Astrocytes",19581,5.70219966,0,0.17537092,0,1,8,"false","PBXIP1",8,1,0,0,0.47753337,"false",0,0,0,FALSE,FALSE
"PIK3CG","Microglia",19474,5.81852792,0,0.17186478,0,1,8,"false","PIK3CG",3,1,0,0,0.46460801,"false",0,0,0,FALSE,FALSE
"PIN1","Neurons",19509,4.03384095,0,0.24790268,0,1,6,"false","PIN1",44,1,0,0,0.66290656,"false",0,0,0,FALSE,FALSE
"PNMA2","Neurons",19377,3.86717428,0,0.25858674,0,1,6,"false","PNMA2",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"PPL","Neurons",19559,4.10956007,0,0.24333505,0,1,7,"false","PPL",38,1,0,0,0.65449333,"false",0,0,0,FALSE,FALSE
"PRC1","Neurons",19027,4.85913706,0.00338195,0.20579786,0,5,7,"false","PRC1",1.2,5,0,0,0.57120699,"false",0,148428,0.2,FALSE,TRUE
"PRKAA2","Neurons",17082,4.00888325,0,0.24944603,0,1,6,"false","PRKAA2",61,1,0,0,0.66567964,"false",0,0,0,FALSE,FALSE
"PRKAR2A","Neurons",16417,3.8498308,0.00030543,0.25975168,0,4,6,"false","PRKAR2A",23.75,4,0,0,0.68335213,"false",0,70466,0.26149425,FALSE,FALSE
"RELN","Neurons",17288,4.14763113,0,0.24110148,0,2,7,"false","RELN",10,2,0,1,0.65026321,"false",0,0,0,FALSE,FALSE
"RGS7","Neurons",18018,4.11886633,0,0.24278525,0,1,7,"false","RGS7",23,1,0,0,0.6534593,"false",0,0,0,FALSE,FALSE
"RPS6KA6","Neurons",14589,4.08417936,2.2e-05,0.24484723,0,2,6,"false","RPS6KA6",14.5,2,0,0,0.6573134,"false",0,882,0.51923077,FALSE,FALSE
"RSPO2","Neurons",16234,4.01353638,0,0.24915683,0,2,7,"false","RSPO2",64,2,0,1,0.66516262,"false",0,0,0,FALSE,FALSE
"RYR2","Neurons",19031,4.8785956,0,0.20497702,0,1,8,"false","RYR2",16,1,0,0,0.56904493,"false",0,0,0,FALSE,FALSE
"S100A10","Endothelial",17111,4.04610829,0.00016734,0.24715107,0,2,7,"false","S100A10",38,2,0,0,0.66154352,"false",0,12956,0.50684932,FALSE,FALSE
"SERPINA1","Microglia",18745,4.48181049,0,0.22312412,0,1,7,"false","SERPINA1",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"SEZ6L2","Neurons",13563,3.19120135,0.00372278,0.31336161,0,10,6,"false","SEZ6L2",18,10,0,4,0.75653318,"false",0,108160,0.16831683,FALSE,TRUE
"SOX2","Astrocytes",13613,3.63959391,0.00273622,0.27475593,0.04761905,7,6,"false","SOX2",59,7,0,0,0.70671179,"false",0,222372,0.16056671,FALSE,FALSE
"SPINT2","Neurons",17135,3.82360406,0,0.26153336,0,1,6,"false","SPINT2",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"SRM","Neurons",16584,5.95219966,0,0.16800512,0,1,8,"false","SRM",2,1,0,0,0.44975559,"false",0,0,0,FALSE,FALSE
"SSBP3","Neurons",17351,4.00634518,0,0.24960405,0,1,6,"false","SSBP3",51,1,0,0,0.66596165,"false",0,0,0,FALSE,FALSE
"STAT4","Neurons",13365,3.15989848,0.00650623,0.31646586,0,13,6,"false","STAT4",9.53846154,13,0,0,0.76001128,"false",0,234904,0.08289768,FALSE,TRUE
"SYN1","Neurons",18400,4.3608291,0,0.22931419,0,1,7,"false","SYN1",21,1,0,0,0.62657454,"false",0,0,0,FALSE,FALSE
"SYT16","Neurons",18536,4.04187817,0,0.24740973,0,1,7,"false","SYT16",57,1,0,0,0.66201354,"false",0,0,0,FALSE,FALSE
"TAL1","Microglia",13296,3.00676819,0.03328303,0.33258301,0.0054902,59,5,"false","TAL1",5.1372549,59,0,6,0.77702576,"false",0,1210400,0.0275264,FALSE,TRUE
"TGM2","Endothelial",13946,5.38028765,0,0.18586367,0,1,8,"false","TGM2",3,1,0,0,0.51330137,"false",0,0,0,FALSE,FALSE
"THY1","Neurons",15843,4.10575296,0,0.24356068,0,1,7,"false","THY1",47,1,0,0,0.65491634,"false",0,0,0,FALSE,FALSE
"TIMM50","Neurons",14211,3.96996616,0,0.25189132,0,1,7,"false","TIMM50",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"TLE2","Neurons",15795,4.11886633,0,0.24278525,0,1,7,"false","TLE2",23,1,0,0,0.6534593,"false",0,0,0,FALSE,FALSE
"TRIM32","Neurons",18811,4.06810491,0,0.2458147,0,1,7,"false","TRIM32",45,1,0,0,0.65909945,"false",0,0,0,FALSE,FALSE
"TRIM37","Neurons",19043,5.85871404,0,0.17068592,0,1,8,"false","TRIM37",5,1,0,0,0.46014288,"false",0,0,0,FALSE,FALSE
"TUBB3","Neurons",14511,3.87478849,0.00072471,0.2580786,0,4,6,"false","TUBB3",28.75,4,0,0,0.68057906,"false",0,72684,0.25458716,FALSE,FALSE
"TWIST1","Endothelial",17451,4.48181049,0,0.22312412,0,1,7,"false","TWIST1",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"UBASH3B","Neurons",16926,3.88705584,0,0.25726412,0,1,6,"false","UBASH3B",106,1,0,0,0.67921602,"false",0,0,0,FALSE,FALSE
"UCHL1","Neurons",13441,2.97884941,0.02736136,0.33570009,0,55,5,"false","UCHL1",6.28301887,55,0,2,0.78012784,"false",0,2418078,0.04634227,TRUE,TRUE
"VCAM1","Endothelial",13775,3.69923858,0.00049939,0.2703259,0,4,6,"false","VCAM1",72,4,0,0,0.7000846,"false",0,68516,0.27952756,FALSE,FALSE
"ZC3HAV1","Endothelial",13299,3.11463621,0.01313885,0.32106478,0.00336134,35,6,"false","ZC3HAV1",10.08571429,35,0,0,0.76504042,"false",0,1202970,0.06239067,FALSE,TRUE
"ZFYVE9","Neurons",17727,5.70219966,0,0.17537092,0,2,8,"false","ZFYVE9",8,2,0,1,0.47753337,"false",0,0,0,FALSE,FALSE
"A2M",NA,15649,3.95558376,8.481e-05,0.25280719,0,2,6,"false","A2M",52.5,2,0,0,0.6716018,"false",0,11896,0.5255102,FALSE,FALSE
"AAR2",NA,18918,4.19247039,0,0.23852285,0,1,7,"false","AAR2",4,1,0,0,0.64528107,"false",0,0,0,FALSE,FALSE
"AATF",NA,15313,3.91116751,0.00028711,0.25567813,0,2,6,"false","AATF",57.5,2,0,0,0.67653694,"false",0,10348,0.50446429,FALSE,FALSE
"ABCB7",NA,17851,1.5,0,0.66666667,0,1,2,"false","ABCB7",2,1,0,0,0.75,"false",0,0,0,FALSE,FALSE
"ABCD3",NA,19277,3.99957699,0.0001299,0.25002644,0,2,7,"false","ABCD3",44,2,0,0,0.66671367,"false",0,4216,0.51190476,FALSE,FALSE
"ABCF1",NA,16674,3.98011844,0,0.2512488,0,1,7,"false","ABCF1",79,1,0,0,0.66887573,"false",0,0,0,FALSE,FALSE
"ABI3",NA,18941,3.86717428,0,0.25858674,0,1,6,"false","ABI3",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"ABI3BP",NA,18767,4.13874788,0,0.24161897,0,1,7,"false","ABI3BP",14,1,0,0,0.65125024,"false",0,0,0,FALSE,FALSE
"ABL1",NA,14689,3.84179357,0.0018931,0.26029509,0,6,6,"false","ABL1",36,6,0,1,0.68424516,"false",0,217134,0.20588235,FALSE,FALSE
"ACAT1",NA,13864,3.96996616,0,0.25189132,0,1,7,"false","ACAT1",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"ACAT2",NA,13548,3.14805415,0.01228445,0.31765654,0,22,6,"false","ACAT2",7.54545455,22,0,0,0.76132732,"false",0,595448,0.06293706,FALSE,TRUE
"ACBD3",NA,15085,4.13663283,0,0.24174251,0,1,7,"false","ACBD3",28,1,0,0,0.65148524,"false",0,0,0,FALSE,FALSE
"ACLY",NA,18466,4.46827411,0,0.22380006,0,1,7,"false","ACLY",43,1,0,0,0.61463621,"false",0,0,0,FALSE,FALSE
"ACOT7",NA,15240,5.31852792,0,0.18802195,0,1,8,"false","ACOT7",20,1,0,0,0.52016356,"false",0,0,0,FALSE,FALSE
"ACOX1",NA,19270,3.97588832,0,0.25151612,0,1,6,"false","ACOX1",58,1,0,0,0.66934574,"false",0,0,0,FALSE,FALSE
"ACTA2",NA,16990,4.06345178,0,0.24609619,0,1,7,"false","ACTA2",41,1,0,0,0.65961647,"false",0,0,0,FALSE,FALSE
"ACTB",NA,15246,3.65693739,0.00414765,0.27345286,0,4,6,"false","ACTB",87.5,4,0,0,0.70478473,"false",0,579214,0.26054217,FALSE,FALSE
"ACTG1",NA,19621,4.60448393,0,0.2171796,0,1,8,"false","ACTG1",86,1,0,0,0.59950179,"false",0,0,0,FALSE,FALSE
"ACTN1",NA,16671,3.80456853,0.00047423,0.26284189,0,2,6,"false","ACTN1",107.5,2,0,0,0.68838127,"false",0,19468,0.50235849,FALSE,FALSE
"ACTR1A",NA,14638,3.85659898,0,0.25929582,0,1,6,"false","ACTR1A",100,1,0,0,0.68260011,"false",0,0,0,FALSE,FALSE
"ACTR1B",NA,17049,4.07910321,0,0.24515192,0,1,6,"false","ACTR1B",51,1,0,0,0.65787742,"false",0,0,0,FALSE,FALSE
"ACTR3B",NA,19000,4.01311337,0,0.24918309,0,1,6,"false","ACTR3B",80,1,0,0,0.66520963,"false",0,0,0,FALSE,FALSE
"ACTR6",NA,19399,3.86717428,0,0.25858674,0,1,6,"false","ACTR6",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"ACVR1",NA,14572,4.07910321,0,0.24515192,0,1,6,"false","ACVR1",51,1,0,0,0.65787742,"false",0,0,0,FALSE,FALSE
"ACVR1B",NA,14240,4.07910321,0,0.24515192,0,1,6,"false","ACVR1B",51,1,0,0,0.65787742,"false",0,0,0,FALSE,FALSE
"ACVR2B",NA,16755,4.07910321,0,0.24515192,0,1,6,"false","ACVR2B",51,1,0,0,0.65787742,"false",0,0,0,FALSE,FALSE
"ADD1",NA,18101,4.12394247,0,0.24248641,0,1,7,"false","ADD1",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"ADH1B",NA,18775,4.82021997,0.00087384,0.20745941,0,3,7,"false","ADH1B",2,3,0,0,0.57553111,"false",0,17200,0.33333333,FALSE,TRUE
"ADRA2A",NA,13569,3.9784264,0,0.25135566,0,1,6,"false","ADRA2A",53,1,0,0,0.66906373,"false",0,0,0,FALSE,FALSE
"ADRA2B",NA,16139,3.9784264,0,0.25135566,0,1,6,"false","ADRA2B",53,1,0,0,0.66906373,"false",0,0,0,FALSE,FALSE
"ADRA2C",NA,15822,3.9784264,0,0.25135566,0,1,6,"false","ADRA2C",53,1,0,0,0.66906373,"false",0,0,0,FALSE,FALSE
"ADRM1",NA,15442,3.79314721,0,0.26363332,1,3,6,"false","ADRM1",130,3,0,1,0.68965031,"false",0,0,0.60747664,FALSE,FALSE
"ADSL",NA,14457,4.00888325,0,0.24944603,0,1,6,"false","ADSL",61,1,0,0,0.66567964,"false",0,0,0,FALSE,FALSE
"ADSS",NA,15469,4.06810491,0,0.2458147,0,1,6,"false","ADSS",26,1,0,0,0.65909945,"false",0,0,0,FALSE,FALSE
"AEBP1",NA,17847,4.48181049,0,0.22312412,0,1,7,"false","AEBP1",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"AEBP2",NA,14374,4.01353638,0,0.24915683,0,1,7,"false","AEBP2",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"AFDN",NA,18310,1.66666667,0,0.6,0,1,2,"false","AFDN",3,1,0,0,0.66666667,"false",0,0,0,FALSE,FALSE
"AGPAT2",NA,15674,4.1823181,0,0.23910185,0,1,6,"false","AGPAT2",3,1,0,0,0.6464091,"false",0,0,0,FALSE,FALSE
"AGPS",NA,15193,3.97588832,0,0.25151612,0,1,6,"false","AGPS",58,1,0,0,0.66934574,"false",0,0,0,FALSE,FALSE
"AGRN",NA,14667,3.82360406,0,0.26153336,0,1,6,"false","AGRN",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"AHCY",NA,17116,4.14763113,0,0.24110148,0,1,7,"false","AHCY",22,1,0,0,0.65026321,"false",0,0,0,FALSE,FALSE
"AHR",NA,18131,4.05541455,0,0.24658392,0,1,7,"false","AHR",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"AID",NA,14287,3.93781726,0.00011481,0.25394779,0,3,6,"false","AID",41,3,0,0,0.67357586,"false",0,10090,0.35714286,FALSE,FALSE
"AIFM1",NA,13541,2.99407783,0.02750287,0.33399265,0.00052882,74,5,"false","AIFM1",7.56451613,73,0,10,0.7784358,"false",1,2738662,0.04097375,FALSE,TRUE
"AIRE",NA,14099,3.88705584,0,0.25726412,0,1,6,"false","AIRE",106,1,0,0,0.67921602,"false",0,0,0,FALSE,FALSE
"AKAP12",NA,13822,3.02284264,0.00395286,0.33081444,0.05714286,16,6,"false","AKAP12",18.4,16,0,1,0.77523971,"false",0,300554,0.08673139,FALSE,TRUE
"AKAP6",NA,14576,3.87901861,0.00494761,0.25779716,0,16,7,"false","AKAP6",3.5625,16,0,0,0.68010904,"false",0,925164,0.08836207,FALSE,TRUE
"AKAP9",NA,17393,3.96277496,0.00048855,0.25234842,0,5,6,"false","AKAP9",30.33333333,5,0,1,0.67080278,"false",0,97562,0.34108527,FALSE,FALSE
"AKT1",NA,13959,3.83121827,0.00032689,0.26101358,0,5,6,"false","AKT1",44.5,5,0,1,0.68542019,"false",0,52358,0.28618421,TRUE,FALSE
"ALAS1",NA,14808,3.10998308,0.02619937,0.32154516,0,44,6,"false","ALAS1",4.55263158,44,0,6,0.76555744,"false",0,926280,0.03449157,FALSE,TRUE
"ALAS2",NA,19517,4.90905245,0,0.2037053,0,1,8,"false","ALAS2",40,1,0,0,0.56566084,"false",0,0,0,FALSE,FALSE
"ALDH1A1",NA,15698,3.17554992,0.00190133,0.31490609,0,8,6,"false","ALDH1A1",20.57142857,8,0,1,0.75827223,"false",0,108544,0.19187675,TRUE,TRUE
"ALDH2",NA,19682,4.1751269,0,0.23951368,0,1,7,"false","ALDH2",7,1,0,0,0.64720812,"false",0,0,0,FALSE,FALSE
"ALDH9A1",NA,16328,4.14763113,0,0.24110148,0,1,7,"false","ALDH9A1",22,1,0,0,0.65026321,"false",0,0,0,FALSE,FALSE
"ALDOA",NA,17599,4.10575296,0,0.24356068,0,1,7,"false","ALDOA",47,1,0,0,0.65491634,"false",0,0,0,FALSE,FALSE
"ALDOB",NA,15542,4.0998308,0.00590713,0.24391251,0,3,7,"false","ALDOB",27,3,0,1,0.65557436,"false",0,271236,0.5,FALSE,FALSE
"ALDOC",NA,14159,4.10575296,0,0.24356068,0,1,7,"false","ALDOC",47,1,0,0,0.65491634,"false",0,0,0,FALSE,FALSE
"ALYREF",NA,16891,4.10575296,0,0.24356068,0,1,7,"false","ALYREF",47,1,0,0,0.65491634,"false",0,0,0,FALSE,FALSE
"AMBRA1",NA,15465,4.04357022,0,0.2473062,0,1,7,"false","AMBRA1",55,1,0,0,0.66182553,"false",0,0,0,FALSE,FALSE
"AMFR",NA,13834,3.71319797,0.00075632,0.26930964,0,3,6,"false","AMFR",95,3,0,0,0.69853356,"false",0,57202,0.34814815,FALSE,FALSE
"AMOTL2",NA,14144,4.60448393,0,0.2171796,0,1,8,"false","AMOTL2",86,1,0,0,0.59950179,"false",0,0,0,FALSE,FALSE
"AMY2A",NA,16306,3.99788494,0,0.25013226,0,1,6,"false","AMY2A",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"ANGPT1",NA,18187,4.16201354,0,0.24026832,0,1,6,"false","ANGPT1",7,1,0,0,0.64866516,"false",0,0,0,FALSE,FALSE
"ANGPT2",NA,13371,3.16243655,0.003536,0.31621188,0,7,5,"false","ANGPT2",16.42857143,7,0,0,0.75972927,"false",0,130212,0.14979196,FALSE,TRUE
"ANK2",NA,17655,4.00888325,0,0.24944603,0,1,6,"false","ANK2",61,1,0,0,0.66567964,"false",0,0,0,FALSE,FALSE
"ANKEF1",NA,16523,4.01353638,0,0.24915683,0,1,7,"false","ANKEF1",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"ANOS1",NA,15333,4.13367174,0,0.24191568,0,1,7,"false","ANOS1",31,1,0,0,0.65181425,"false",0,0,0,FALSE,FALSE
"ANP32A",NA,18000,4.04357022,0,0.2473062,0,1,7,"false","ANP32A",55,1,0,0,0.66182553,"false",0,0,0,FALSE,FALSE
"ANXA2",NA,16253,4.1641286,0,0.24014628,0,1,7,"false","ANXA2",17,1,0,0,0.64843016,"false",0,0,0,FALSE,FALSE
"ANXA5",NA,17822,4.80076142,0,0.20830029,0,1,8,"false","ANXA5",35,1,0,0,0.57769318,"false",0,0,0,FALSE,FALSE
"ANXA6",NA,13581,3.06852792,0.0131079,0.32588916,0,28,5,"false","ANXA6",7.92307692,28,0,2,0.77016356,"false",0,562418,0.05674653,FALSE,TRUE
"ANXA7",NA,17222,4.16201354,0,0.24026832,0,1,6,"false","ANXA7",7,1,0,0,0.64866516,"false",0,0,0,FALSE,FALSE
"AOX1",NA,16775,4.01311337,0,0.24918309,0,1,6,"false","AOX1",80,1,0,0,0.66520963,"false",0,0,0,FALSE,FALSE
"AP1G1",NA,17780,6.11717428,0,0.16347417,0,1,9,"false","AP1G1",4,1,0,0,0.43142508,"false",0,0,0,FALSE,FALSE
"AP1G2",NA,17722,6.11717428,0,0.16347417,0,1,9,"false","AP1G2",4,1,0,0,0.43142508,"false",0,0,0,FALSE,FALSE
"AP1M1",NA,14513,4.10194585,0,0.24378674,0,3,6,"false","AP1M1",17,3,0,1,0.65533935,"false",0,0,0,FALSE,FALSE
"AP1M2",NA,17508,6.11717428,0,0.16347417,0,1,9,"false","AP1M2",4,1,0,0,0.43142508,"false",0,0,0,FALSE,FALSE
"AP1S1",NA,17506,5.11759729,0.002537,0.1954042,0,4,8,"false","AP1S1",1.25,4,0,0,0.54248919,"false",0,226806,0.25,FALSE,TRUE
"AP2M1",NA,13643,3.8714044,7.095e-05,0.2583042,0,2,6,"false","AP2M1",61.5,2,0,0,0.68095507,"false",0,5344,0.50840336,FALSE,FALSE
"AP3M1",NA,14291,3.86717428,0,0.25858674,0,1,6,"false","AP3M1",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"APEH",NA,15374,3.96996616,0,0.25189132,1,2,6,"false","APEH",49.5,2,0,0,0.67000376,"false",0,0,0.54395604,FALSE,FALSE
"APIP",NA,18841,3.78299492,0.00043119,0.26434083,0,2,6,"false","APIP",123,2,0,0,0.69077834,"false",0,220634,0.53508772,FALSE,FALSE
"APLP1",NA,18510,4.13240271,0.00041168,0.24198997,0,2,7,"false","APLP1",24.5,2,0,0,0.65195525,"false",0,12066,0.5,FALSE,FALSE
"APOA1",NA,14451,4.15736041,0,0.24053724,0,1,7,"false","APOA1",25,1,0,0,0.64918218,"false",0,0,0,FALSE,FALSE
"APP",NA,13685,3.32741117,0.01545695,0.30053394,0,20,6,"false","APP",39.7,20,0,0,0.74139876,"false",0,1483158,0.06046875,TRUE,FALSE
"APPBP2",NA,15745,4.08883249,1.768e-05,0.24456859,0,2,7,"false","APPBP2",21.5,2,0,0,0.65679639,"false",0,1360,0.5125,FALSE,FALSE
"ARAF",NA,19623,3.9894247,0,0.25066271,0,1,7,"false","ARAF",62,1,0,0,0.6678417,"false",0,0,0,FALSE,FALSE
"AREL1",NA,15558,3.16708968,0.0021727,0.3157473,0,6,6,"false","AREL1",21.5,6,0,0,0.75921226,"false",0,128570,0.19902913,FALSE,TRUE
"ARF6",NA,14792,3.84771574,0.0003413,0.25989446,0,2,6,"false","ARF6",70,2,0,0,0.68358714,"false",0,105378,0.51111111,FALSE,FALSE
"ARFGAP1",NA,16217,4.43950931,0,0.22525012,0,1,8,"false","ARFGAP1",38,1,0,0,0.6178323,"false",0,0,0,FALSE,FALSE
"ARHGDIB",NA,17435,4.41539763,0,0.22648017,0,1,7,"false","ARHGDIB",50,1,0,0,0.62051137,"false",0,0,0,FALSE,FALSE
"ARHGEF11",NA,18214,4.04357022,0,0.2473062,0,1,7,"false","ARHGEF11",55,1,0,0,0.66182553,"false",0,0,0,FALSE,FALSE
"ARHGEF12",NA,18144,3.99788494,0,0.25013226,0,1,6,"false","ARHGEF12",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"ARL1",NA,18963,4.04695431,0,0.2470994,0,1,7,"false","ARL1",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"ARL4D",NA,18256,4.15270728,0,0.24080676,0,1,6,"false","ARL4D",17,1,0,0,0.64969919,"false",0,0,0,FALSE,FALSE
"ARL6IP1",NA,16551,4.04187817,0,0.24740973,0,1,7,"false","ARL6IP1",57,1,0,0,0.66201354,"false",0,0,0,FALSE,FALSE
"ARPC1B",NA,13475,3.82360406,0,0.26153336,0,1,6,"false","ARPC1B",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"ARRB1",NA,14729,3.7893401,0.0010796,0.26389819,0,6,6,"false","ARRB1",51.8,6,0,1,0.69007332,"false",0,111546,0.21802575,FALSE,FALSE
"ARRB2",NA,13355,3.43866328,0.00342755,0.29081068,0,8,6,"false","ARRB2",74.25,8,0,0,0.72903741,"false",0,407164,0.15486258,FALSE,FALSE
"ASB12",NA,13820,3.99365482,0,0.2503972,0,1,6,"false","ASB12",62,1,0,0,0.66737169,"false",0,0,0,FALSE,FALSE
"ASB16",NA,16288,4.15270728,0,0.24080676,0,1,6,"false","ASB16",17,1,0,0,0.64969919,"false",0,0,0,FALSE,FALSE
"ASB9",NA,16742,4.15270728,0,0.24080676,0,1,6,"false","ASB9",17,1,0,0,0.64969919,"false",0,0,0,FALSE,FALSE
"ASCL1",NA,18904,4.48181049,0,0.22312412,0,1,7,"false","ASCL1",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"ASF1A",NA,15083,4.13663283,0,0.24174251,0,1,7,"false","ASF1A",28,1,0,0,0.65148524,"false",0,0,0,FALSE,FALSE
"ASL",NA,14129,4.60448393,0,0.2171796,0,2,8,"false","ASL",86,2,0,1,0.59950179,"false",0,0,0,FALSE,FALSE
"ASS1",NA,15242,5.31852792,0,0.18802195,0,1,8,"false","ASS1",20,1,0,0,0.52016356,"false",0,0,0,FALSE,FALSE
"ATAD1",NA,15195,3.97588832,0,0.25151612,0,1,6,"false","ATAD1",58,1,0,0,0.66934574,"false",0,0,0,FALSE,FALSE
"ATAD3A",NA,17149,4.04695431,0,0.2470994,0,2,7,"false","ATAD3A",49,2,0,1,0.66144952,"false",0,0,0,FALSE,FALSE
"ATF2",NA,13678,3.88409475,0.00048285,0.25746025,0,3,7,"false","ATF2",59.66666667,3,0,0,0.67954503,"false",0,40458,0.35129741,FALSE,FALSE
"ATF7",NA,17694,4.05541455,0,0.24658392,0,1,7,"false","ATF7",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"ATF7IP",NA,18218,4.12225042,0,0.24258594,0,1,7,"false","ATF7IP",13,1,0,0,0.65308329,"false",0,0,0,FALSE,FALSE
"ATG10",NA,16980,4.04357022,0,0.2473062,0,1,7,"false","ATG10",55,1,0,0,0.66182553,"false",0,0,0,FALSE,FALSE
"ATG12",NA,15662,3.81302876,0.00052157,0.26225871,0,3,6,"false","ATG12",65.66666667,3,0,0,0.68744125,"false",0,36450,0.35336976,FALSE,FALSE
"ATG14",NA,14376,3.1463621,0.00604827,0.31782737,0,12,6,"false","ATG14",10.91666667,12,0,0,0.76151532,"false",0,255734,0.09722222,FALSE,TRUE
