,C_GSM208622.cel,C_GSM208623.cel,C_GSM208624.cel,P_GSM208625.cel,P_GSM208626.cel,P_GSM208627.cel,P_GSM208628.cel,P_GSM208629.cel
PSMC5,548.665527797527,449.775838121807,550.194821115041,338.843450951585,753.829961935067,424.51781228448,390.622762886713,526.072636886349
FASLG,14.7761613465606,15.7538428887204,15.7256608507626,14.9536392433653,15.2927926420065,19.318954289291,15.0942070524677,16.0092333473388
PLCB3,43.6407309665873,36.336338045689,37.9164590054012,40.4238078430955,41.5851619487372,37.17236826611,43.2847780578954,40.9621581164716
SDCBP,617.447028841409,494.884277797528,496.432331408703,521.971932031488,568.129952656622,442.156686460675,667.971777797529,672.384277797528
SRR,29.7976331961937,30.6575045411632,30.0875067637309,20.6473273278936,27.8559713821168,27.4175620656587,30.2431635421596,37.5902931324435
MXRA5,34.8129276567054,45.4921803652293,33.3456012524139,44.4537570791985,32.1249880770926,40.2335138366167,45.6472054331937,38.0107219545596
FBN2,22.2445686162884,23.9069920285154,22.8084841798577,26.6494432278382,21.9155469776989,22.7860403918136,26.3296111580409,22.1833077896019
TWIST1,13.5903987112672,15.9554627984156,15.1641144686443,15.5703400237399,16.0512296873805,14.3022734197897,15.8924135960481,15.1684112012979
SMARCE1P2 ,19.117376739077,24.6055650260406,20.8043370947959,21.2761977358791,22.0484614950846,22.2523730429403,29.4805370523912,19.4269718458754
CTNNA3,64.8672753754083,86.9251641605992,70.9950980047471,73.3631857253531,64.1469168775445,93.3981394929979,86.9528720267554,76.0184821678699
PHACTR4,38.4533632422843,37.8094154604227,34.7677714190872,40.3573551278409,32.9345420627299,42.0234528919519,50.6462158061319,32.8371838705161
TCERG1,51.5416462161219,29.3077312270313,45.7011249543003,36.9840126585835,43.3573215379109,34.5483419139356,30.2635274010591,46.1530886344094
FSHB,55.2088194833437,53.9715205924061,51.98195403551,85.4364247949061,55.5921493415741,55.2026507304974,56.6332244577121,43.5835339805808
HNRNPA1 ,2500.45927779753,2439.94677779753,2705.35958069373,1912.50927779753,2486.93616265577,2874.67533975516,2232.01926399695,2679.86170445303
MYL1,50.7730558014107,55.8512627754897,44.0769124387203,51.5002253147581,45.2382914812132,55.0522480095528,60.0501822095665,51.1576661638386
MFHAS1,33.988354126786,32.0141499813326,28.8995479098998,37.8159435760263,34.1894385986838,26.8787490173119,29.4461719361278,40.9840645498593
LYPD3,136.731499863771,147.176953202498,136.424490640555,143.621358012692,133.939857857317,140.871777804888,136.852875603182,123.271772940252
NPL,25.083403414384,17.695886375768,18.5268365936356,14.254103647482,14.5265611222369,47.3858797837649,27.389581698309,26.3428120998496
HSF4,120.871148086289,146.330778772857,135.119488077916,201.784277797527,132.848536697102,118.74528353857,159.170884631111,120.401664985996
DKFZP434C153 ,22.1119931844446,29.4410589126824,25.6719857377533,28.2738536133436,22.4949797227165,30.0166751380189,33.2651174321898,23.3644924924401
MAD2L1BP,73.37257081662,69.4206850237931,75.5493088901566,52.5147212479211,87.3182828046479,64.7742004154686,62.7933083733957,79.473191505493
IFNGR2,254.32417038547,227.525903665749,256.652637239492,230.707961641712,266.880668700969,279.690318607341,236.545797897526,266.428579724396
DEFB4A ,67.9612062993262,79.6976561403316,75.9534536870301,80.9112222686851,71.0914838043185,87.1829800723125,88.0353833946843,65.5501910999023
ZNF717,22.4649456503935,24.1096237624362,20.499626932948,23.422503944139,20.1834746877994,27.5377420713968,25.6647926981926,21.0498743028328
AZI2,17.0504868888634,24.3420862079768,22.272147065794,21.5276630802281,20.5726961462058,20.0727675179229,26.1721274220431,22.9847294099622
BIK,78.3999485422994,75.2509464301607,75.9873492065437,66.5654376923068,75.1994910423675,71.589325446857,87.4118938123221,68.4670317154507
DIP2C,291.412216051338,258.266646127271,318.424463670058,259.318818279708,331.650641907236,315.566955180683,266.33680447614,357.096113656656
PSMD6,527.871777797527,375.66722311889,425.712021742453,250.462784074236,727.056956830622,376.84278916311,264.839931728538,465.112174443173
MRPS28,128.396778041665,74.2919183501261,89.4685215120033,45.2487061461149,116.649890468408,81.4737061979917,67.9615568242657,132.893245577467
OAS2,69.7572701591046,82.126102541598,69.2440341636662,73.9885119345691,70.9265828558799,84.8035081779609,77.8611919016589,74.7006326784906
STRAP,597.904089923066,575.491197332159,598.616876797167,338.416115113556,728.752079486596,465.497268626812,574.614508502171,686.961469655268
COL16A1,43.6326632026657,37.0349676254114,40.770268591447,55.0577565636951,44.0844521842047,36.8681002396008,42.7009465335296,37.1295047396319
SUSD5,12.1828345696817,15.2942732978278,14.4288834879798,15.966800821596,18.8949082259727,10.6896561503009,14.2822551283747,15.9457587323675
IL1RL2,25.9505140834693,30.8502065591729,31.0822117422858,27.5475490572513,29.0442746249615,28.9271097848579,25.2558769547161,29.9633486685277
SLC39A6,230.417125623621,129.806738061781,200.993956087347,150.397288178856,213.309478800789,182.548489598332,223.323526548953,228.729390419549
KRT86 ,40.2124999320352,47.184259480267,39.7141534314964,40.2148340387364,43.4597247354664,41.8374056435968,45.0654889810413,49.8101305238133
LOC145678,35.6573401731542,40.6180082747261,35.7467149650101,35.8779950597591,28.3658141776551,38.0310524995071,40.5892909118189,35.896504525754
NANOG,17.8962124246432,16.7343833801535,16.9813635543838,16.4676744280065,16.1461508137624,24.121669507203,19.3615293559622,16.0575360100853
MTERF4,41.7532654666154,42.623908956434,41.3507447068978,40.957382251034,40.7979785647573,41.4729982009868,41.9862075098328,38.5850643705353
BGLAP ,47.9467681315002,37.2509049575038,45.6772964644354,35.0742519388433,41.5669094938408,39.597062083562,45.4278034255818,45.8782200557272
KBTBD4,99.4375418246654,91.8768244665108,100.237371997927,98.7259127061082,107.996816147584,87.1717346432034,101.758362592481,110.713172473353
MMP2,49.073731585208,53.9992176958618,47.3868275322242,53.4111716295795,46.8341441083018,64.1307612128489,54.0641266350595,46.097267757584
PROM1,17.2133239567174,20.3971772777901,19.7420690185217,23.1373799341613,21.0112728400924,19.8682083929587,21.0325671778164,15.95732019988
ABAT,501.385765778262,330.94827540724,434.444707458178,337.971777797527,512.265847086526,288.218993131672,417.275311000324,404.356383522608
SNRPF,61.141187344741,47.115904225299,57.0724465364091,31.9911266113558,60.3725570992527,55.9614389361686,50.375517298651,59.8015463382299
VPS54,37.9904527385675,29.9647768703039,35.4926311309578,36.494246653225,36.2518771297223,38.8752380064566,30.8326003851481,37.3082062936906
ADCY8,28.8292800029798,31.6950225482257,32.2361060855865,37.232099742809,32.833774792902,27.6442475013822,32.899142761479,31.147885188438
UCN,30.4122714595012,28.0891068077209,26.5105847930291,40.2610683768404,29.0213027221004,27.8272601400384,28.2496131007743,26.1424856933647
MED9,116.12570374291,98.7470457771595,100.757556774076,101.719964482083,111.681025426582,90.5805962349246,92.3771401186364,108.883412391782
TDP1,68.655045025804,75.1469590763052,76.1994545664382,78.1874355533051,70.684779767969,85.5087652761463,70.94388218286,75.4012848596777
STAT2,47.2592073005074,46.6416046895004,46.4731726451186,57.0077064335557,45.2217234799111,48.8391504397844,47.681509485189,45.096760289613
ETV2,19.0711640337563,19.4518190380451,17.7910661738014,21.2361430742129,19.9169622194124,18.2842740509312,19.3133023691427,18.3344965311549
NR0B2,76.4799366878311,102.934306719125,88.4233181460811,100.258639288479,92.8318215723429,101.324701498676,99.872164352961,75.510682108728
DSC2,11.7250318454869,12.0779385284656,11.335077672226,11.5067234357438,11.3486045496069,12.6136650984107,13.6443113432162,11.6515247965888
PPIL6,33.2703624330993,36.6916860680072,30.9970816067188,40.1144570099662,31.1451696987407,34.2038228178359,40.8254236781725,31.1451696987407
RPL4 ,1081.55011589001,836.896777797527,1042.16061047106,755.937548486951,1260.28427779753,1273.77966568525,924.17241594827,1172.10647540777
PLS3,190.281413876248,140.081265689603,210.536405810676,109.183545982484,186.363380787589,171.213763506114,154.8459546304,213.259379195255
SDCCAG3,48.8046604923667,39.8674645643649,50.6774948007604,44.8102700367762,49.9410559409722,50.3082676949332,54.7425634154156,42.9140064523673
PRODH2,98.6408327471505,127.956624250394,111.307716939326,135.244882209612,109.599465959494,114.524912799403,124.1369027793,105.386554659465
LOC101060233 ,28.6734083755491,36.2089995115264,30.4602838148314,32.6350292812552,36.0192942034271,35.2144756089744,27.960435726198,34.29358971447
ATG2B,21.7665745450282,24.2989647334451,18.2098070192807,18.4923223250669,18.4660540548539,20.1239444611323,23.6367324703089,21.070421554322
CNOT1,348.825688530162,235.051597443261,303.979021180066,239.382414354648,309.069513179898,296.822836532802,254.615665320032,287.091151296317
EBF2,12.3443814503113,15.2669335701431,13.5318454448801,13.4312243921154,12.8337597146218,12.6820416221616,14.5308132789756,12.3935268286374
MYO16,84.619363282526,105.986629605319,75.5902624064903,87.8690584646424,94.7518116802969,72.4385610366004,73.3154772783211,89.8333974145156
MTHFR,20.8308813461995,22.975864107338,21.7786550562507,22.7348896976842,22.4376726612273,21.805503821894,23.1307424893898,22.3097821378418
SCGB2A1,11.4041810841328,12.8946621171661,11.8647290686578,13.3610146063447,10.4637640893658,12.1305755054562,15.0036215672148,12.5665400618577
SYN3,26.7515238910944,29.6255802551276,24.6754481268347,28.398168187381,20.4169071649739,27.0349955853564,27.9587560608606,25.3133985321947
TSNAXIP1,67.679419598813,89.6095502868021,72.0337225632882,72.6711111514269,72.526297581993,79.8807860461601,70.9456387550447,68.1147562678735
NPHP4,90.1950122970408,99.4798151796324,98.7666178903049,105.992168412594,105.772859533555,94.4307051869603,112.634290875652,84.7693087498264
NKRF,263.512171784103,242.329091002189,225.071777797528,244.99455971114,247.844617786393,155.121484363648,235.884975653126,271.747361703902
HIST1H2BN,27.2961122229362,35.1955577604455,29.8740286614904,43.3364454810363,25.9118360769006,34.9055684513399,35.536200499599,27.2871518390764
